"uniqueID","docDate","caseName","Appeal_Dockets","Full_Cite","PrecedentialStatus","enBanc","url","DispGeneral","Orig_Trib_Dockets"
26316,"2019-06-14","REGENTS OF THE UNIV. OF MINN. v. LSI CORPORATION [OPINION - PRECEDENTIAL]","2018-01559;2018-01560;2018-01561;2018-01562;2018-01563;2018-01564;2018-01565","926 F.3d 1327","Precedential","No","","Affirmed","IPR2017-01068; IPR2017-01186; IPR2017-01197; IPR2017-01200; IPR2017-01213; IPR2017-01214; IPR2017-01219"
26319,"2019-06-14","IN RE: SNYDER [RULE 36 JUDGMENT]","2018-02032","771 F. App'x 488","Nonprecedential","No","","Affirmed","12/747,868"
26323,"2019-06-18","SAMSUNG ELECTRONICS CO., LTD. v. UUSI, LLC [OPINION - NONPRECEDENTIAL]","2018-01310","775 F. App'x 692","Nonprecedential","No","","Vacated","IPR2016-00908"
26327,"2019-06-20","FOCAL IP, LLC v. CISCO SYSTEMS, INC. [RULE 36 JUDGMENT]","2018-01627;2018-01628;2018-01630;2018-01645;2018-01646;2018-01647","771 F. App'x 491","Nonprecedential","No","","Affirmed","IPR2016-01254; IPR2016-01257; IPR2016-01258; IPR2016-01260; IPR2016-01261; IPR2016-01262"
26329,"2019-06-21","GAME AND TECHNOLOGY CO., LTD. v. ACTIVISION BLIZZARD INC. [OPINION - PRECEDENTIAL]","2018-01981","926 F.3d 1370","Precedential","No","","Affirmed","IPR2016-01885"
26330,"2019-06-21","IN RE: RIGGS [RULE 36 JUDGMENT]","2018-01883","771 F. App'x 492","Nonprecedential","No","","Affirmed","11/873,969"
26331,"2019-06-21","MAYNE PHARMA INTERNATIONAL PTY v. MERCK SHARP & DOHME CORP. [OPINION - PRECEDENTIAL]","2018-01593","927 F.3d 1232","Precedential","No","","Affirmed","IPR2016-01186"
26339,"2019-06-28","VIRNETX INC. v. CISCO SYSTEMS, INC. [OPINION - NONPRECEDENTIAL]","2018-01751","776 F. App'x 698","Nonprecedential","No","","Affirmed-in-part","95/001,851"
26341,"2019-07-05","IN RE: GLOBAL IP HOLDINGS LLC [OPINION - PRECEDENTIAL]","2018-01426","927 F.3d 1373","Precedential","No","","Vacated",""
26342,"2019-07-01","WILLIS ELECTRIC COMPANY, LTD. v. POLYGROUP MACAU LTD. (BVI) [OPINION - NONPRECEDENTIAL]","2018-02125;2018-02151","777 F. App'x 495","Nonprecedential","No","","Affirmed-in-part",""
26343,"2019-07-01","POLYGROUP LIMITED MCO v. WILLIS ELECTRIC COMPANY, LTD. [OPINION - NONPRECEDENTIAL]","2018-02137","780 F. App'x 880","Nonprecedential","No","","Vacated",""
26344,"2019-07-01","TRADING TECHNOLOGIES INT'L v. IBG LLC [RULE 36 JUDGMENT]","2018-01489","771 F. App'x 493","Nonprecedential","No","","Affirmed",""
26347,"2019-07-02","PALO ALTO NETWORKS, INC. v. FINJAN, INC. [OPINION - NONPRECEDENTIAL]","2017-02543;2017-02623;2017-02047","777 F. App'x 501","Nonprecedential","No","","Affirmed",""
26348,"2019-07-02","KOLCRAFT ENTERPRISES, INC. v. GRACO CHILDREN'S PRODUCTS, INC [OPINION - PRECEDENTIAL]","2018-01259;2018-01260","927 F.3d 1320","Precedential","No","","Affirmed",""
26350,"2019-07-03","ROBERT BOSCH, LLC v. IANCU [OPINION - NONPRECEDENTIAL]","2017-02122;2017-02124;2017-02239;2017-02241","778 F. App'x 87","Nonprecedential","No","","Affirmed-in-part",""
26357,"2019-07-08","IN RE: BLACK [OPINION - NONPRECEDENTIAL]","2018-01166","778 F. App'x 911","Nonprecedential","No","","Affirmed",""
26358,"2019-07-08","VIRNETX INC. v. THE MANGROVE PARTNERS [OPINION - NONPRECEDENTIAL]","2017-01368;2017-01383","778 F. App'x 897","Nonprecedential","No","","Vacated",""
26362,"2019-07-10","GENERAL ELECTRIC COMPANY v. UNITED TECHNOLOGIES CORP. [OPINION - PRECEDENTIAL]","2017-02497","928 F.3d 1349","Precedential","No","","Dismissed",""
26363,"2019-07-10","TQ DELTA, LLC v. DISH NETWORK LLC [OPINION - PRECEDENTIAL]","2018-01799","929 F.3d 1350","Precedential","No","","Affirmed",""
26364,"2019-07-10","CISCO SYSTEMS, INC. v. TQ DELTA, LLC [OPINION - PRECEDENTIAL]","2018-01806;2018-01917","928 F.3d 1359","Precedential","No","","Vacated",""
26365,"2019-07-10","QUAKE v. LO [OPINION - PRECEDENTIAL]","2018-01779;2018-01780;2018-01782","928 F.3d 1365","Precedential","No","","Affirmed",""
26371,"2019-07-12","INVUE SECURITY PRODUCTS INC. v. MOBILE TECH, INC. [RULE 36 JUDGMENT]","2018-02202","773 F. App'x 621","Nonprecedential","No","","Affirmed",""
26375,"2019-07-12","SAMSUNG ELECTRONICS CO., LTD. v. INFOBRIDGE PTE. LTD. [OPINION - PRECEDENTIAL]","2018-02007;2018-02012","929 F.3d 1363","Precedential","No","","Vacated",""
26376,"2019-07-12","IN RE: GREENSTEIN [OPINION - NONPRECEDENTIAL]","2019-01382","778 F. App'x 935","Nonprecedential","No","","Affirmed",""
26382,"2019-07-15","INCEPT LLC v. HYPERBRANCH MEDICAL TECHNOLOGY [RULE 36 JUDGMENT]","2018-02041","773 F. App'x 625","Nonprecedential","No","","Affirmed",""
26384,"2019-07-15","IRONBURG INVENTIONS LTD. v. VALVE CORPORATION [RULE 36 JUDGMENT]","2018-01432;2018-01731;2018-01783","773 F. App'x 622","Nonprecedential","No","","Affirmed",""
26385,"2019-07-15","TQ DELTA, LLC v. DISH NETWORK LLC [RULE 36 JUDGMENT]","2018-01798;2018-01800","773 F. App'x 624","Nonprecedential","No","","Affirmed",""
26395,"2019-07-18","IN RE: RUDY [OPINION - NONPRECEDENTIAL]","2018-02106","778 F. App'x 940","Nonprecedential","No","","Affirmed-in-part",""
26396,"2019-07-19","CCS TECHNOLOGY, INC. v. PANDUIT CORP. [OPINION - NONPRECEDENTIAL]","2018-01733;2018-01734","778 F. App'x 947","Nonprecedential","No","","Affirmed",""
26412,"2019-07-30","CELGENE CORPORATION v. PETER [OPINION - PRECEDENTIAL]","2018-01167;2018-01168;2018-01169;2018-01171","931 F.3d 1342","Precedential","No","","Affirmed",""
26413,"2019-07-31","GENENTECH, INC. v. HOSPIRA, INC. [RULE 36 JUDGMENT]","2018-01959","774 F. App'x 677","Nonprecedential","No","","Affirmed",""
26414,"2019-07-31","CHESTNUT HILL SOUND INC. v. APPLE INC. [RULE 36 JUDGMENT]","2018-01163","774 F. App'x 676","Nonprecedential","No","","Affirmed",""
26418,"2019-08-01","VIRNETX INC. v. APPLE INC. [OPINION - PRECEDENTIAL]","2017-01591;2017-01592;2017-01593","931 F.3d 1363","Precedential","No","","Affirmed-in-part",""
26420,"2019-08-05","COLLABO INNOVATIONS, INC. v. SONY CORPORATION [OPINION - NONPRECEDENTIAL]","2018-01311","778 F. App'x 954","Nonprecedential","No","","Affirmed",""
26421,"2019-08-05","COLLABO INNOVATIONS, INC. v. SONY CORPORATION [RULE 36 JUDGMENT]","2018-01368","774 F. App'x 677","Nonprecedential","No","","Affirmed",""
26430,"2019-08-08","PANDUIT CORP. v. CORNING OPTICAL COMMUNICATIONS [RULE 36 JUDGMENT]","2018-01999","774 F. App'x 682","Nonprecedential","No","","Affirmed",""
26432,"2019-08-08","CORNING OPTICAL COMMUNICATIONS v. PANDUIT CORP. [RULE 36 JUDGMENT]","2018-01903;2018-01905;2018-02058","774 F. App'x 681","Nonprecedential","No","","Affirmed",""
26433,"2019-08-08","UNITED TECHNOLOGIES CORP. v. GENERAL ELECTRIC COMPANY [RULE 36 JUDGMENT]","2018-02340","774 F. App'x 682","Nonprecedential","No","","Affirmed",""
26434,"2019-08-08","DAIKIN INDUSTRIES, LTD. v. CHEMOURS COMPANY FC, LLC [RULE 36 JUDGMENT]","2018-01389","774 F. App'x 681","Nonprecedential","No","","Affirmed",""
26436,"2019-08-08","BLAIR v. KAWASAKI RAIL CAR, INC. [RULE 36 JUDGMENT]","2018-02098","774 F. App'x 683","Nonprecedential","No","","Affirmed",""
26441,"2019-08-09","CHANBOND, LLC v. CISCO SYSTEMS, INC. [RULE 36 JUDGMENT]","2018-01886","774 F. App'x 686","Nonprecedential","No","","Affirmed",""
26444,"2019-08-09","RETURN MAIL, INC. v. USPS [ORDER - NONPRECEDENTIAL]","2016-01502","","Nonprecedential","No","","",""
26445,"2019-08-09","SLADE v. REGINA [RULE 36 JUDGMENT]","2018-02342","774 F. App'x 684","Nonprecedential","No","","Affirmed",""
26446,"2019-08-09","MAKOR ISSUES & RIGHTS LTD. v. GOOGLE LLC [RULE 36 JUDGMENT]","2019-01082","774 F. App'x 685","Nonprecedential","No","","Affirmed",""
26447,"2019-08-09","GOOGLE LLC v. MAKOR ISSUES & RIGHTS LTD. [RULE 36 JUDGMENT]","2018-01834","774 F. App'x 685","Nonprecedential","No","","Affirmed",""
26449,"2019-08-12","MTD PRODUCTS INC. v. IANCU [OPINION - PRECEDENTIAL]","2017-02292","933 F.3d 1336","Precedential","No","","Vacated",""
26453,"2019-08-14","IN RE: MEZA [OPINION - NONPRECEDENTIAL]","2018-02219","780 F. App'x 895","Nonprecedential","No","","Affirmed",""
26461,"2019-08-16","ENZO LIFE SCIENCES, INC. v. BECTON, DICKINSON AND COMPANY [OPINION - NONPRECEDENTIAL]","2018-01232;2018-01233","780 F. App'x 903","Nonprecedential","No","","Affirmed",""
26466,"2019-08-21","ARTHREX, INC. v. SMITH & NEPHEW, INC. [OPINION - PRECEDENTIAL]","2018-01584","935 F.3d 1319","Precedential","No","","Affirmed",""
26468,"2019-08-26","WAG ACQUISITION, LLC v. WEBPOWER, INC. [OPINION - NONPRECEDENTIAL]","2018-01617","781 F. App'x 1007","Nonprecedential","No","","Vacated",""
26469,"2019-08-26","WAG ACQUISITION, LLC v. WEBPOWER, INC. [RULE 36 JUDGMENT]","2018-01619","775 F. App'x 1012","Nonprecedential","No","","Affirmed",""
26471,"2019-08-27","INNOVATIVE MEMORY SYSTEMS v. MICRON TECHNOLOGY, INC. [OPINION - NONPRECEDENTIAL]","2017-02472","781 F. App'x 1013","Nonprecedential","No","","Affirmed-in-part",""
26474,"2019-08-29","BIODELIVERY SCIENCES INTL. v. AQUESTIVE THERAPEUTICS, INC. [MOTION PANEL ORDER - PRECEDENTIAL]","2019-01643;2019-01644;2019-01645","","Precedential","No","","",""
26485,"2019-09-05","IN RE: ORHOMURU [OPINION - NONPRECEDENTIAL]","2019-01426","782 F. App'x 1031","Nonprecedential","No","","Affirmed",""
26486,"2019-09-06","PROMOS TECHNOLOGIES, INC. v. SAMSUNG ELECTRONICS CO., LTD. [RULE 36 JUDGMENT]","2018-02067","776 F. App'x 708","Nonprecedential","No","","Affirmed",""
26487,"2019-09-06","IN RE: FINJAN, INC. [RULE 36 JUDGMENT]","2018-02354","777 F. App'x 508","Nonprecedential","No","","Affirmed",""
26488,"2019-09-06","THE CHAMBERLAIN GROUP, INC. v. ONE WORLD TECHNOLOGIES, INC. [RULE 36 JUDGMENT]","2018-02111","776 F. App'x 711","Nonprecedential","No","","Affirmed",""
26492,"2019-09-06","FLAMM v. MICRON TECHNOLOGY, INC. [RULE 36 JUDGMENT]","2018-02322","776 F. App'x 709","Nonprecedential","No","","Affirmed",""
26493,"2019-09-06","FLAMM v. MICRON TECHNOLOGY, INC. [RULE 36 JUDGMENT]","2018-02384;2018-02385","776 F. App'x 710","Nonprecedential","No","","Affirmed",""
26498,"2019-09-06","IN RE: GREENSTEIN [OPINION - NONPRECEDENTIAL]","2019-01521","782 F. App'x 1035","Nonprecedential","No","","Affirmed",""
26499,"2019-09-06","VALSPAR SOURCING, INC. v. PPG INDUSTRIES, INC. [OPINION - NONPRECEDENTIAL]","2018-01462;2018-01463;2018-02164;2018-02165","780 F. App'x 917","Nonprecedential","No","","Vacated",""
26500,"2019-09-10","CONFORMIS, INC. v. IANCU [RULE 36 JUDGMENT]","2018-02027;2018-02054","777 F. App'x 512","Nonprecedential","No","","Affirmed",""
26503,"2019-09-10","IN RE: GRANT [RULE 36 JUDGMENT]","2018-02355","777 F. App'x 511","Nonprecedential","No","","Affirmed",""
26506,"2019-09-11","VEVEO, INC. v. COMCAST CABLE COMMUNICATIONS [RULE 36 JUDGMENT]","2018-02422","777 F. App'x 513","Nonprecedential","No","","Affirmed",""
26507,"2019-09-12","HENNY PENNY CORPORATION v. FRYMASTER LLC [OPINION - PRECEDENTIAL]","2018-01596","938 F.3d 1324","Precedential","No","","Affirmed",""
26520,"2019-09-18","INNOVATIVE MEMORY SYSTEMS, INC v. MICRON TECHNOLOGY, INC. [OPINION - NONPRECEDENTIAL]","2018-01348","784 F. App'x 771","Nonprecedential","No","","Affirmed",""
26521,"2019-09-19","CHRIMAR SYSTEMS, INC. v. JUNIPER NETWORKS, INC. [RULE 36 JUDGMENT]","2018-01499;2018-01500;2018-01503;2018-01984","777 F. App'x 518","Nonprecedential","No","","Affirmed",""
26527,"2019-09-25","SIPCO, LLC v. EMERSON ELECTRIC CO. [OPINION - PRECEDENTIAL]","2018-01635","939 F.3d 1301","Precedential","No","","Affirmed-in-part",""
26528,"2019-09-25","INTELLECTUAL VENTURES I LLC v. EMC CORPORATION [OPINION - NONPRECEDENTIAL]","2018-02289;2018-02290","786 F. App'x 1021","Nonprecedential","No","","Affirmed",""
26531,"2019-09-26","CAMPBELL SOUP COMPANY v. GAMON PLUS, INC. [OPINION - PRECEDENTIAL]","2018-02029;2018-02030","939 F.3d 1335","Precedential","No","","Affirmed-in-part",""
26532,"2019-09-26","VALENCELL, INC. v. FITBIT, INC. [OPINION - NONPRECEDENTIAL]","2018-02224;2018-02225","786 F. App'x 247","Nonprecedential","No","","Affirmed",""
26533,"2019-09-26","VALENCELL, INC. v. FITBIT, INC. [OPINION - NONPRECEDENTIAL]","2018-02223","784 F. App'x 1005","Nonprecedential","No","","Affirmed",""
26536,"2019-10-01","HONEYWELL INTERNATIONAL INC. v. ARKEMA INC. [OPINION - PRECEDENTIAL]","2018-01151;2018-01153","939 F.3d 1345","Precedential","No","","Vacated",""
26544,"2019-10-03","ROVI GUIDES, INC. v. COMCAST CABLE COMMUNICATIONS [RULE 36 JUDGMENT]","2019-01129;2019-01131","778 F. App'x 965","Nonprecedential","No","","Affirmed",""
26545,"2019-10-03","AKER BIOMARINE ANTARCTIC AS v. RIMFROST AS [OPINION - NONPRECEDENTIAL]","2019-01078;2019-01097","786 F. App'x 251","Nonprecedential","No","","Affirmed",""
26549,"2019-10-04","OSI PHARMACEUTICALS, LLC v. APOTEX INC. [OPINION - PRECEDENTIAL]","2018-01925","939 F.3d 1375","Precedential","No","","Reversed",""
26554,"2019-10-04","ACCLARENT, INC. v. ALBRITTON [RULE 36 JUDGMENT]","2018-02377","778 F. App'x 965","Nonprecedential","No","","Affirmed",""
26556,"2019-10-04","EVOLVED WIRELESS LLC v. ZTE (USA) INC. [RULE 36 JUDGMENT]","2018-02008;2018-02009;2018-02010;2018-02011","778 F. App'x 967","Nonprecedential","No","","Affirmed",""
26565,"2019-10-07","IN RE: AAMP OF FLORIDA, INC. [RULE 36 JUDGMENT]","2019-01074"," 779 F. App'x 742","Nonprecedential","No","","Affirmed",""
26567,"2019-10-08","FREEBIT AS v. BOSE CORPORATION [RULE 36 JUDGMENT]","2018-02365;2018-02366","779 F. App'x 745","Nonprecedential","No","","Affirmed",""
26573,"2019-10-09","ROVI GUIDES, INC. v. COMCAST CABLE COMMUNICATIONS [RULE 36 JUDGMENT]","2019-01188","779 F. App'x 747","Nonprecedential","No","","Affirmed",""
26577,"2019-10-10","HORIZON THERAPEUTICS, LLC v. IANCU [RULE 36 JUDGMENT]","2018-01225","779 F. App'x 747","Nonprecedential","No","","Affirmed",""
26581,"2019-10-11","BEDGEAR, LLC v. FREDMAN BROS. FURNITURE CO. [RULE 36 JUDGMENT]","2018-02170","779 F. App'x 748","Nonprecedential","No","","Affirmed",""
26584,"2019-10-11","DUKE UNIVERSITY v. BIOMARIN PHARMACEUTICAL INC. [RULE 36 JUDGMENT]","2018-01696","779 F. App'x 750","Nonprecedential","No","","Affirmed",""
26586,"2019-10-11","VAN DER HOEVEN HORTICULTURAL v. GLASS INVESTMENT PROJECTS [RULE 36 JUDGMENT]","2018-02234","779 F. App'x 751","Nonprecedential","No","","Affirmed",""
26592,"2019-10-15","CAMPBELL SOUP COMPANY v. GAMON PLUS, INC. [OPINION - NONPRECEDENTIAL]","2018-02099","787 F. App'x 731","Nonprecedential","No","","Affirmed",""
26593,"2019-10-15","KNAUF INSULATION, INC. v. ROCKWOOL INTERNATIONAL A/S [OPINION - NONPRECEDENTIAL]","2018-01810;2018-01811;2018-01891","788 F. App'x 728","Nonprecedential","No","","Dismissed",""
26594,"2019-10-16","IN RE: GATES [OPINION - NONPRECEDENTIAL]","2018-02331","787 F. App'x 741","Nonprecedential","No","","Reversed",""
26600,"2019-10-18","IN RE: GENERAL ELECTRIC COMPANY [OPINION - NONPRECEDENTIAL]","2019-01112;2019-01113;2019-01115","789 F. App'x 857","Nonprecedential","No","","Affirmed",""
26601,"2019-10-21","WILSON v. MARTIN [OPINION - NONPRECEDENTIAL]","2018-01980","789 F. App'x 861","Nonprecedential","No","","Affirmed",""
26604,"2019-10-23","GOOGLE LLC v. KONINKLIJKE PHILIPS N.V. [OPINION - NONPRECEDENTIAL]","2018-02213","789 F. App'x 874","Nonprecedential","No","","Affirmed","IPR2017-00437"
26606,"2019-10-29","ALERE, INC. v. REMBRANDT DIAGNOSTICS, LP [OPINION - NONPRECEDENTIAL]","2018-01812","791 F. App'x 173","Nonprecedential","No","","Affirmed-in-part",""
26609,"2019-10-30","LIQWD, INC. v. L'OREAL USA, INC. [OPINION - PRECEDENTIAL]","2018-02152","941 F.3d 1133","Precedential","No","","Vacated",""
26612,"2019-10-31","ARTHREX, INC. v. SMITH & NEPHEW, INC. [OPINION - PRECEDENTIAL]","2018-02140","941 F.3d 1320","Precedential","No","","Vacated",""
26613,"2019-11-01","CUSTOMEDIA TECHNOLOGIES, LLC v. DISH NETWORK CORPORATION [ORDER - PRECEDENTIAL]","2018-02239;2018-02240;2018-02310;2019-01000;2019-01002;2019-01003;2019-01027;2019-01029","","Precedential","","","","CBM2017-00023; IPR2017-00454; CBM2017-00032; IPR2017-00717; IPR2017-00724"
26614,"2019-11-01","CUSTOMEDIA TECHNOLOGIES, LLC v. DISH NETWORK CORPORATION [ORDER - PRECEDENTIAL]","2019-01001","","Precedential","","","","CBM2017-00019"
26619,"2019-11-04","IN RE: FOUGHT [OPINION - PRECEDENTIAL]","2019-01127","941 F.3d 1175","Precedential","No","","Reversed","13/507,528"
26621,"2019-11-06","KINGSTON TECHNOLOGY CO., INC. v. POLARIS INNOVATIONS LTD. [RULE 36 JUDGMENT]","2018-01778","783 F. App'x 1023","Nonprecedential","No","","Affirmed","IPR2016-01623"
26624,"2019-11-06","EAGLE INDUSTRIES, INC. v. MINIATURE PRECISION COMPONENTS [RULE 36 JUDGMENT]","2019-01242","783 F. App'x 1024","Nonprecedential","No","","Affirmed","IPR2017-01403"
26628,"2019-11-07","TELEFONAKTIEBOLAGET LM v. TCL CORPORATION [OPINION - PRECEDENTIAL]","2017-02381;2017-02385","941 F.3d 1341","Precedential","No","","Affirmed","IPR2015-01584; IPR2015-01600"
26630,"2019-11-07","BEDGEAR, LLC v. FREDMAN BROS. FURNITURE CO. [OPINION - NONPRECEDENTIAL]","2018-02082;2018-02083;2018-02084","783 F. App'x 1029","Nonprecedential","No","","Vacated","IPR2017-00350; IPR2017-00351; IPR2017-00352"
26636,"2019-11-08","DAICEL CORPORATION v. CELANESE INTERNATIONAL CORP. [RULE 36 JUDGMENT]","2018-02130","783 F. App'x 1037","Nonprecedential","No","","Affirmed","IPR2017-00165"
26637,"2019-11-08","DAICEL CORPORATION v. CELANESE INTERNATIONAL CORP. [RULE 36 JUDGMENT]","2018-02131","783 F. App'x 1038","Nonprecedential","No","","Affirmed","IPR2017-00166"
26640,"2019-11-08","CUSTOMEDIA TECHNOLOGIES, LLC v. DISH NETWORK CORPORATION [RULE 36 JUDGMENT]","2019-01001","783 F. App'x 1041","Nonprecedential","No","","Affirmed","CMB2017-00019"
26641,"2019-11-08","IN RE: PRIMBAS [RULE 36 JUDGMENT]","2019-01062","783 F. App'x 1038","Nonprecedential","No","","Affirmed","13/046,837"
26645,"2019-11-08","AIRBUS S.A.S. v. FIREPASS CORPORATION [OPINION - PRECEDENTIAL]","2019-01803","941 F.3d 1374","Precedential","No","","Vacated","95/001,555"
26646,"2019-11-08","IN RE: MOTUPALLI [OPINION - NONPRECEDENTIAL]","2019-01889","791 F. App'x 895","Nonprecedential","No","","Affirmed","13/516,443"
26648,"2019-11-12","BEDGEAR, LLC v. FREDMAN BROS. FURNITURE CO. [ERRATA]","2018-02082;2018-02083;2018-02084","","Nonprecedential","","","","IPR2017-00350; IPR2017-00351; IPR2017-00352"
26651,"2019-11-12","IN RE: FOTE [RULE 36 JUDGMENT]","2018-02311","784 F. App'x 781","Nonprecedential","No","","Affirmed","14/455,526"
26661,"2019-11-13","R2 SEMICONDUCTOR, INC. v. INTEL CORPORATION [RULE 36 JUDGMENT]","2019-01031;2019-01032;2019-01033;2019-01034;2019-01036;2019-01037","784 F. App'x 786","Nonprecedential","No","","Affirmed","IPR2019-00705; IPR2017-00706; IPR2017-00707; IPR2017-00708; IPR2017-01123; IPR2017-01124"
26664,"2019-11-13","RAPID COMPLETIONS LLC v. BAKER HUGHES INCORPORATED [RULE 36 JUDGMENT]","2019-01240;2019-01241","784 F. App'x 787","Nonprecedential","No","","Affirmed","IPR2016-00596; IPR2016-00597; IPR2016-01496; IPR2016-01505"
26669,"2019-11-15","FISHER & PAYKEL HEALTHCARE v. RESMED LIMITED [ORDER - NONPRECEDENTIAL]","2018-02262","","Nonprecedential","","","","IPR2017-00504"
26671,"2019-11-18","IMAGE PROCESSING TECHNOLOGIES v. SAMSUNG ELECTRONICS CO., LTD. [RULE 36 JUDGMENT]","2019-01254","784 F. App'x 1009","Nonprecedential","No","","Affirmed","IPR2017-01190"
26673,"2019-11-19","GAME AND TECHNOLOGY CO., LTD. v. WARGAMING GROUP LIMITED [OPINION - PRECEDENTIAL]","2019-01171","942 F.3d 1343","Precedential","No","","Affirmed","IPR2017-01082"
26674,"2019-11-19","SANOFI-AVENTIS DEUTSCHLAND v. MYLAN PHARMACEUTICALS INC. [OPINION - NONPRECEDENTIAL]","2019-01368;2019-01369","791 F. App'x 916","Nonprecedential","No","","Affirmed","IPR2017-01528; IPR2017-01526"
26675,"2019-11-20","SANOFI-AVENTIS DEUTSCHLAND v. MYLAN PHARMACEUTICALS INC. [ERRATA]","2019-01368;2019-01369","","Nonprecedential","","","","IPR2017-01528; IPR2017-01526"
26681,"2019-11-22","TQ DELTA, LLC v. CISCO SYSTEMS, INC. [OPINION - PRECEDENTIAL]","2018-01766;2018-01767","942 F.3d 1352","Precedential","No","","Reversed","IPR2016-01020; IPR2016-01021; IPR2017-00254; IPR2017-00255; IPR2017-00417; IPR2017-00418Â "
26682,"2019-11-22","IN RE IPR LICENSING, INC. [OPINION - PRECEDENTIAL]","2018-01805","942 F.3d 1363","Precedential","No","","Reversed","IPR2014-00525; IPR2015-00074"
26685,"2019-11-26","MERCK SHARP & DOHME CORP. v. WYETH LLC [OPINION - NONPRECEDENTIAL]","2018-02133;2018-02134","792 F. App'x 813","Nonprecedential","No","","Vacated","IPR2017-00378; IPR2017-00380"
26689,"2019-11-27","FISHER & PAYKEL HEALTHCARE v. RESMED LIMITED [ORDER - NONPRECEDENTIAL]","2018-02262","","Nonprecedential","","","","IPR2017-00504"
26699,"2019-12-05","SMART METER TECHNOLOGIES, INC. v. ITRON, INC. [RULE 36 JUDGMENT]","2019-01291","787 F. App'x 746","Nonprecedential","No","","Affirmed","IPR2017-01199"
26703,"2019-12-06","IN RE: LEWENSZTAIN [RULE 36 JUDGMENT]","2019-01014","787 F. App'x 748","Nonprecedential","No","","Affirmed","14/255,344"
26706,"2019-12-06","VERITAS TECHNOLOGIES LLC v. REALTIME DATA, LLC [RULE 36 JUDGMENT]  v2","2018-01366;2018-02323","787 F. App'x 747","Nonprecedential","No","","Affirmed","IPR2016- 00972; IPR2016-01002; IPR2016-01671; IPR2016-01672; IPR2017-00364; IPR2017-00365"
26707,"2019-12-06","VERITAS TECHNOLOGIES LLC v. REALTIME DATA LLC [RULE 36 JUDGMENT]","2018-02200","787 F. App'x 747","Nonprecedential","No","","Affirmed","IPR2017- 00179, IPR2017-00808"
26714,"2019-12-10","INTELLECTUAL VENTURES II LLC v. FEDEX CORPORATION [RULE 36 JUDGMENT]","2018-02373","787 F. App'x 755","Nonprecedential","No","","Affirmed","IPR2017-00787"
26715,"2019-12-10","CORNING OPTICAL COMMUNICATIONS v. PANDUIT CORP. [RULE 36 JUDGMENT]","2019-01248;2019-01250","787 F. App'x 756","Nonprecedential","No","","Affirmed","IPR2017- 01073; IPR2017-01074"
26717,"2019-12-10","IN RE: GREENSTEIN [OPINION - NONPRECEDENTIAL]","2019-01520","792 F. App'x 941","Nonprecedential","No","","Affirmed","14/088,593"
